landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,label
0.7489118886816416,0.616603999356312,0.735496203300118,0.0,0.3562433402715032,0.7208963547865119,0.9267204938866105,0.46044204413892,0.18737729596558442,0.4995222012093445,0.9353911218392379,0.7747728879240762,0.24474959527706522,0.4160350442743624,0.6260283296368858,0.8654930858653407,0.3344745719390641,0.2768894293650635,0.6354534929009871,0.8525115181318645,0.6646527326873248,0.1881741700355048,0.3764433514495764,0.8521093131141868,0.8589348753571601,0.21636745136795543,0.36842952033611176,0.7135367980077575,0.9289418164117759,0.6980763223830594,0.275576643457034,0.25159491916625293,0.9725020674712844,0.5891583519939986,0.1593030187419652,0.09725621059880538,0.6361410402799784,0.935072313613796,0.6300755821780736,0.18671328276347063,0.3084289352028404,0.6664964794769379,0.6632336467495158,0.20068005738424372,0.05398628481814625,0.42994178284665935,0.7393054155846888,0.5744091605750755,0.32307956294850054,0.41435727469134614,0.7182629995007215,0.7409152176481538,0.5871438209888028,0.13257635880270677,0.4832589874024349,0.8825024955878276,0.5250500355692576,0.08015450579604423,0.37476006729597966,1.0,0.6537745954726752,0.38801190898645516,0.32310534068889274,N
0.5183487386402779,0.7751055309693716,0.0,0.8066115145928675,0.5913700027258219,0.2509331259648397,0.8129633844562142,0.40860200794269913,0.43713539546401103,0.8848415866075126,0.19092652816039116,0.7449342332353381,0.7207866933957443,0.2476401154319334,0.8506103474616815,0.7346573276530635,0.3240061878912083,1.0,0.4757349583913738,0.26680687750858517,0.9466373212322473,0.35455732949963714,0.4609430812213139,0.7587171564083122,0.35170405322595066,0.7124127560880207,0.5989150427906712,0.26732670386681295,0.8010244056385217,0.3679891518299138,0.521495081556942,0.9576053978800736,0.10881560773479595,0.6609238326447505,0.2733974950245025,0.17104160132476995,0.9897978776380485,0.2662984973545036,0.19818367674768056,0.9506915998427046,0.2954224816439336,0.6328185693578111,0.776545988197725,0.04281462305410506,0.6298067408220318,0.4641833030726744,0.06308037601846349,0.7536347778390837,0.3321188776152014,0.26455867811693295,0.9496653512467654,0.007076262609487183,0.6585866937596774,0.6894932482127093,0.17517097359832154,0.8165445947878962,0.574465466028279,0.1560226928866764,0.8647763048550259,0.40038909086988084,0.3707361443743035,0.6623836733658913,0.168268284430717,W
0.4572617579565987,0.8255534298448328,0.4958158695882682,0.2631453402058482,0.33161384857360865,0.7162833697068867,0.7083333370296037,0.41059643051737527,0.4009127167085934,0.5496904312067635,0.9232672272816012,0.5702586423569782,0.0,0.3989347876219774,0.8820455563637085,0.752261614739712,0.3322642394063868,0.23104968726329164,0.6304008897072347,0.7972344394768197,0.5132713202015445,0.14838293440812886,0.40317337787293966,1.0,0.6223513668109061,0.43748395679660246,0.29048330876359874,0.42216230443513814,0.8617729671636183,0.7620796251338187,0.32931015500928124,0.3081801576007049,0.5789119115248947,0.7707003799078587,0.35540243882161787,0.2903396417027676,0.5099488599270701,0.6985073345284009,0.5657927015837841,0.34556506285814387,0.4286510340406745,0.6881726434616496,0.6098830923210137,0.33315220957332803,0.20068495527708932,0.5431447164335541,0.9742474921223212,0.5199130465296756,0.2438758916103151,0.43346293137272934,0.7694725298922943,0.855523144202672,0.3007155340435858,0.17101606093863128,0.5223795627453702,0.6971156720714371,0.5451294678372474,0.24307329432266098,0.3362047685292942,0.7792274099803286,0.7643869495797201,0.2748289623921717,0.29247261687842535,N
0.5446534147860476,0.7963430513744406,0.43837720422792176,0.5661789855267902,0.5917838341960135,0.14330416572450141,0.9337351489203014,0.4344949160256401,0.43217524408659735,0.6271695919005258,0.28003945152180965,0.48169915710043404,0.5549809589697764,0.31570132667052836,0.9561873134392532,0.5845455272075224,0.3104649045715623,0.7472661190625801,0.27248896581830406,0.3565519866430219,0.8453081988286505,0.0569711404149557,0.7220417116762088,0.7595405088971918,0.19493756614412358,0.8233802407383857,0.6442263353931684,0.3978375768953706,1.0,0.40478003421972225,0.5084306144449906,0.9025649716139011,0.3072840979717587,0.7442127836036908,0.40429737220598544,0.05652474216175135,0.9576382110968884,0.20573851798474707,0.23748433850067183,0.7159505786663491,0.0,0.5875599572685469,0.8085759017800486,0.12336469158797538,0.8881637500725195,0.3650694695712774,0.17724870855785455,0.7814550512131664,0.580721922132378,0.4016262763154804,0.8966157889074385,0.21283508187395345,0.5230037583159486,0.8027436457214185,0.2728645871515747,0.9889510788778968,0.3468822354847841,0.13312176788879546,0.7915936169296537,0.4983578445685013,0.3630166074893796,0.9749756782058348,0.0312996815304999,W
0.624915606490352,0.5590246386806802,0.5800270220879176,0.8110996458815279,0.9532889298041094,0.7307849691437421,0.860132912810773,0.43049213640011985,0.30092402612158947,0.0,0.26012167976783096,0.30948939785254437,0.37870912308943844,0.5516140386979065,0.6890389825507169,0.7611097589590817,1.0,0.7010381127796655,0.6400341875730645,0.4394551191796549,0.41784233959793116,0.25879125015759363,0.17820990339230278,0.05279342956851392,0.36680828555003087,0.4513628209998663,0.6197391010992731,0.622610736976559,0.9356690307698035,0.8623697251010138,0.8347858574793943,0.6755872837553213,0.4747370898085323,0.1784309475335859,0.3989010781533417,0.12157215986492365,0.2529714904775293,0.4698929962575345,0.6203710866281733,0.7369405632791015,0.7319819252963502,0.7364183165826312,0.9986900694074994,0.637070766401718,0.48292449782709196,0.2871029824132035,0.2753827132980359,0.22588092388575623,0.23211624744341847,0.3642520001411976,0.6361717865163515,0.5490061723109313,0.7312142952250593,0.7272190611677573,0.8133243067648935,0.6522148053293445,0.5298012715433701,0.2914683339597381,0.314895246231336,0.26559203139906584,0.3927099880370889,0.3132421028574098,0.33769395272090863,E
0.32196321537981965,0.4371007972890462,0.8989776583417189,0.6660910020515798,0.37627188075059026,0.24275148633183882,0.1044762313526108,0.2649254587923955,0.0813414559624032,0.3188045863420936,0.7626617951937167,0.7169561579945356,0.7459522642631706,0.502513922294291,0.5501219552528905,0.04239613590304535,0.17570160987942646,0.41689786509109067,0.42499417961603975,0.5850669226219594,0.8451097763739325,0.824421441075452,0.4651490066053092,0.48677022986145774,0.1803013210339921,0.200544053091543,0.41953991469429264,0.5500084236959698,0.6678440568729622,0.6951743609758723,1.0,0.4612431544080591,0.36213755731277764,0.22593539459967002,0.20682853685241515,0.4907443792472474,0.479778384984643,0.6617498151021398,0.9285758414643264,0.6992982601434645,0.6304810663768997,0.3443558660578429,0.2666466939756248,0.22571896318775292,0.23005123686802115,0.28701885813568634,0.5002348635098783,0.5739084805398568,0.7009735292664017,0.2873863830012299,0.30246560544818585,0.1820022155342146,0.24078412063314647,0.32939023534603307,0.5797384435875899,0.7225105658307551,0.7331156062077535,0.6963500186863166,0.43940269802679816,0.33833938210812164,0.0,0.2642083617070903,0.18083043432200768,G
0.5611727328794779,0.8379107607312819,0.35041388454880157,0.8710530258798063,0.3038694741311584,0.6598427064012763,0.521943622166845,0.18245692048106155,0.8072361244704922,0.2654410193742819,0.49787735762196733,0.8012945928374555,0.24249476881810383,0.7402551430330662,0.38573457398366473,0.2983148714889534,0.7473689117783772,0.33903750921033454,0.8496902383361107,0.43136780711587747,0.49455568759383955,0.7774517206306788,0.26419731764519727,0.8036287304642843,0.48006291720788563,0.2843826502568427,0.7207375387448453,0.16704687292855996,0.6622003587551532,0.5237628746969009,0.40825671875172515,0.6705456824181574,0.2158192980034759,0.6384341325730185,0.419301382331548,0.39073111035765484,0.9072757005649279,0.35812270344616653,0.7874290424099071,0.38308559492266525,0.3062537987197383,1.0,0.0,0.5462474968252854,0.5900409845038077,0.2901937166341448,0.9438427232632548,0.12526237791839387,0.6833949478419176,0.6047145512402764,0.25391137122856805,0.7143921349977072,0.05558925842573288,0.6047990453544886,0.6571928580583736,0.3290069234778977,0.960263899058589,0.270235058376637,0.69082258264583,0.4588104033139322,0.17209029413186436,0.8845420851213371,0.09535254800041172,Y
0.47061602488392745,0.8213575858830366,0.2811290333505845,0.29765390690004384,1.0,0.29903896737873703,0.18817779327067652,0.7388017575126794,0.4000713413786121,0.43368645854401816,0.7563824294891848,0.4032804266805593,0.1743574418859983,0.7213734640377001,0.5647141702952589,0.0,0.5635281694235977,0.7468692521008438,0.22462774628364895,0.624530818238524,0.6665109605355652,0.04937648979998874,0.5107192343508571,0.8222613589311836,0.4451767072965525,0.3253317973506386,0.8733578508790201,0.37845680569444873,0.1375105459257224,0.8401785370140601,0.3082197802033773,0.3221428984543613,0.8619210348923729,0.41705078451549693,0.2554472874109331,0.9346783991029838,0.6097240876891128,0.15182615176988665,0.6950680465000036,0.5973480388949486,0.09390850685775395,0.6986723705141535,0.7076889685727793,0.2700410825901894,0.4554029412398862,0.8712707585535092,0.3095867860600775,0.5995521814484205,0.8267846816309445,0.31238125431692865,0.29898852747130744,0.8375903464096758,0.39097134911575343,0.3117319116069738,0.6963163891278087,0.5135577083520629,0.21352737198446847,0.7746768236386546,0.37491897680749103,0.14780046182028728,0.8208992677889565,0.5907509125875705,0.15413423642434845,T
0.7398013484398678,0.7455090771656167,0.8844615118665228,0.7508221461812757,0.8008966468920672,0.6507136620150306,0.45068246832657577,0.48044026937231854,0.36106476901441836,0.22874468016043248,0.09132950518572232,0.3164795067443167,0.20325222045997465,0.7569662788563857,0.6049584676686481,0.724720718199182,0.8877887974430639,0.8310309401845161,0.6625436323951239,0.3693142678472367,0.4675036233322981,0.018561948943819573,0.0,0.20531553622346038,0.18881738283393396,0.6461236402513978,0.53567247732667,0.9916272869432872,0.9961519718156612,1.0,0.9763261926542438,0.6082226719397315,0.3058267070492257,0.263390923400079,0.1211291669125964,0.09939836421912158,0.2793777720351381,0.3688960142511192,0.49051638083612337,0.7103684935121296,0.9117765569661587,0.9891077642944451,0.6324410345433993,0.656455277007561,0.5063184728143603,0.21579259131973483,0.2141120306359954,0.1920676849328225,0.2681384834912108,0.32691909152605275,0.37606972645641146,0.8884737784998279,0.8917117342105807,0.9355919883501571,0.9805488397374335,0.8008429524296466,0.772295308095316,0.4539309498943543,0.29263066062053705,0.26931586439533006,0.36319480957258865,0.4242537574560529,0.4533595104281238,E
0.6602757158679998,0.5707442806846552,0.39086782599387204,0.20388111537485593,0.5807908796396477,0.7581734691736981,0.5000010498508566,0.33122734470933035,0.5934999741778713,0.8217412563415503,0.2601618585101836,0.0,0.5412615734179298,0.7775766134239548,0.40530688275470583,0.25442965710543386,0.5746157534009406,0.7910336964625859,0.34561111471460526,0.25915397746305824,0.6760270793760195,0.6827818098181042,0.28319068908347206,0.45569729769520667,0.7632142633376763,0.6935475442894264,0.30673242025201036,0.25913651330556753,0.729562520426343,0.7105594336478387,0.21115634889700974,0.3529892615215823,0.7537574949986979,0.612421458491936,0.33256813407105207,0.2835098514834596,0.6584260980423908,0.7159422327858274,0.1425038453443163,0.4285994264497955,0.9448018950449123,0.7119746622807396,0.17118178896168526,0.3441182450108983,0.8731704658111038,0.5954415540149024,0.05263147462047584,0.5050285585915119,0.7664286976346006,0.5512907710270366,0.2243653136164473,0.5068205720649589,1.0,0.6576052769040553,0.06131194848005126,0.5566434754372855,0.6384802293761664,0.6013838730487888,0.31838376043654776,0.47257875042446756,0.7746179011627198,0.5227862225799403,0.19561142990966573,P
